page_id,status,title,url,html_file,page_class,confidence,object_id_suggested,notes
540edd94a03ad070,200,Registration,https://www.htw-berlin.de/en/studies/foreign-languages-centre/registration/,snapshots_raw/540edd94a03ad070.html,application_process,low,application_process-language-course-registration,Describes the registration process for language courses and examinations offered by the Foreign Languages Centre.
7586bc8a699219b6,200,Language Levels,https://www.htw-berlin.de/en/studies/foreign-languages-centre/sprachniveaus/,snapshots_raw/7586bc8a699219b6.html,language_proof_rule,low,language_proof_rule-language-levels,Explains language proficiency levels used by the Foreign Languages Centre and how they relate to course placement and certification.
a7106ff932173e48,200,Spanish,https://www.htw-berlin.de/en/studies/foreign-languages-centre/language-modules/spanish/,snapshots_raw/a7106ff932173e48.html,curriculum_page,medium,curriculum_page-language-modules-spanish,Overview of Spanish language modules offered by the Foreign Languages Centre.
ce9c6e47d4fc5f91,200,Russian,https://www.htw-berlin.de/en/studies/foreign-languages-centre/language-modules/russian/,snapshots_raw/ce9c6e47d4fc5f91.html,curriculum_page,medium,curriculum_page-language-modules-russian,Overview of Russian language modules offered by the Foreign Languages Centre.
a06c6a9457e247f9,200,Japanese,https://www.htw-berlin.de/en/studies/foreign-languages-centre/language-modules/japanese/,snapshots_raw/a06c6a9457e247f9.html,curriculum_page,medium,curriculum_page-language-modules-japanese,Overview of Japanese language modules offered by the Foreign Languages Centre.
fceefa4d36d0c156,200,Italian,https://www.htw-berlin.de/en/studies/foreign-languages-centre/language-modules/italian/,snapshots_raw/fceefa4d36d0c156.html,curriculum_page,medium,curriculum_page-language-modules-italian,Overview of Italian language modules offered by the Foreign Languages Centre.
d3074f6240818c46,200,French,https://www.htw-berlin.de/en/studies/foreign-languages-centre/language-modules/french/,snapshots_raw/d3074f6240818c46.html,curriculum_page,medium,curriculum_page-language-modules-french,Overview of French language modules offered by the Foreign Languages Centre.
288105ff1d201ac9,200,German,https://www.htw-berlin.de/en/studies/foreign-languages-centre/language-modules/german/,snapshots_raw/288105ff1d201ac9.html,curriculum_page,medium,curriculum_page-language-modules-german,Overview of German language modules offered by the Foreign Languages Centre.
c470af9f81e88c16,200,Arabic,https://www.htw-berlin.de/en/studies/foreign-languages-centre/language-modules/arabisch/,snapshots_raw/c470af9f81e88c16.html,curriculum_page,medium,curriculum_page-language-modules-arabic,Overview of Arabic language modules offered by the Foreign Languages Centre.
53373f3edf28dedc,200,English,https://www.htw-berlin.de/en/studies/foreign-languages-centre/language-modules/english/,snapshots_raw/53373f3edf28dedc.html,curriculum_page,medium,curriculum_page-language-modules-english,Overview of English language modules offered by the Foreign Languages Centre.
299ef9d5c6d874ac,200,Language modules,https://www.htw-berlin.de/en/studies/foreign-languages-centre/language-modules/,snapshots_raw/299ef9d5c6d874ac.html,overview_navigation,medium,overview_navigation-language-modules,Anchor overview listing all language modules available at the Foreign Languages Centre.
fbe65233e385b8fa,200,Forms & documents,https://www.htw-berlin.de/en/studies/study-organisation/forms-documents/,snapshots_raw/fbe65233e385b8fa.html,special_category,low,special_category-study-forms-documents,Collection of important forms and documents related to study organisation and administration.
19f497d72e45b137,200,Scholarships,https://www.htw-berlin.de/en/studies/study-organisation/financing-your-studies/scholarships/,snapshots_raw/19f497d72e45b137.html,fees_funding_rule,low,fees_funding_rule-scholarships,Information on scholarships available to support students financially during their studies.
41bad47522a75a37,200,Financing your studies,https://www.htw-berlin.de/en/studies/study-organisation/financing-your-studies/,snapshots_raw/41bad47522a75a37.html,overview_navigation,low,overview_navigation-financing-your-studies,"Overview of financing options for students, including scholarships and funding guidance."
deb4369ba96f21e5,200,Final Thesis,https://www.htw-berlin.de/en/studies/study-organisation/assessment-of-academic-achievements/final-thesis/,snapshots_raw/deb4369ba96f21e5.html,application_route_rule,low,application_route_rule-final-thesis,Rules and procedures governing the final thesis as part of academic achievement assessment.
01a3a9c0900cf6d7,200,Internship,https://www.htw-berlin.de/en/studies/study-organisation/assessment-of-academic-achievements/internship/,snapshots_raw/01a3a9c0900cf6d7.html,application_route_rule,low,application_route_rule-internship-assessment,Rules for assessment and recognition of internships within study programmes.
2a112844b7accd80,200,Examinations,https://www.htw-berlin.de/en/studies/study-organisation/assessment-of-academic-achievements/examinations/,snapshots_raw/2a112844b7accd80.html,application_route_rule,low,application_route_rule-examinations,Regulations and procedures governing examinations as part of academic assessment.
df7901b9b6f5c7af,200,Assessment of Academic Achievements,https://www.htw-berlin.de/en/studies/study-organisation/assessment-of-academic-achievements/,snapshots_raw/df7901b9b6f5c7af.html,overview_navigation,low,overview_navigation-assessment-academic-achievements,"Overview of assessment of academic achievements, linking to exams, internships, and final thesis rules."
fd2c1cc6c7e9eb4a,200,FAQ,https://www.htw-berlin.de/en/studies/study-organisation/module-registration/faq/,snapshots_raw/fd2c1cc6c7e9eb4a.html,faq_support,low,faq_support-module-registration,FAQ addressing common questions related to module registration.
6d4ca8b046b4e527,200,Special Regulations,https://www.htw-berlin.de/en/studies/study-organisation/module-registration/special-regulations/,snapshots_raw/6d4ca8b046b4e527.html,application_route_rule,low,application_route_rule-module-registration-special,Special regulations affecting module registration.
616794d063055477,200,Supplementary Modules,https://www.htw-berlin.de/en/studies/study-organisation/module-registration/supplementary-modules/,snapshots_raw/616794d063055477.html,application_route_rule,low,application_route_rule-supplementary-modules,Rules governing registration and handling of supplementary modules.
090efda31a7de150,200,Module registration,https://www.htw-berlin.de/en/studies/study-organisation/module-registration/,snapshots_raw/090efda31a7de150.html,application_process,low,application_process-module-registration,Core process description for registering modules during studies.
47739df3b0c8172b,200,HTW StudentCard,https://www.htw-berlin.de/en/studies/study-organisation/htw-studentcard/,snapshots_raw/47739df3b0c8172b.html,special_category,low,special_category-htw-studentcard,"Information about the HTW student card, its functions, and usage during studies."
9560ce9724855885,200,Exmatriculation,https://www.htw-berlin.de/en/studies/study-organisation/re-registration/exmatriculation/,snapshots_raw/9560ce9724855885.html,application_process,low,application_process-exmatriculation,Process and conditions for exmatriculation from HTW Berlin.
3b59fd707f042271,200,Dual enrolment,https://www.htw-berlin.de/en/studies/study-organisation/re-registration/dual-enrolment/,snapshots_raw/3b59fd707f042271.html,application_route_rule,low,application_route_rule-dual-enrolment,Rules governing dual enrolment at HTW Berlin.
9b21e30523347b70,200,Part-time study,https://www.htw-berlin.de/en/studies/study-organisation/re-registration/part-time-study/,snapshots_raw/9b21e30523347b70.html,application_route_rule,low,application_route_rule-part-time-study,Rules and conditions for part-time study.
352264323c672774,200,Leave of absence,https://www.htw-berlin.de/en/studies/study-organisation/re-registration/leave-of-absence/,snapshots_raw/352264323c672774.html,application_route_rule,low,application_route_rule-leave-of-absence,Rules and procedures for taking a leave of absence.
e273fe6bc2d30e02,200,Health insurance,https://www.htw-berlin.de/en/studies/study-organisation/re-registration/health-insurance/,snapshots_raw/e273fe6bc2d30e02.html,application_route_rule,low,application_route_rule-health-insurance,Health insurance requirements related to re-registration and enrollment.
323d5749beeafbb3,200,Change notification,https://www.htw-berlin.de/en/studies/study-organisation/re-registration/change-notification/,snapshots_raw/323d5749beeafbb3.html,application_process,low,application_process-change-notification,Process for notifying changes to personal or study-related data during enrollment.
f807088ead9df5b2,200,Re-registration,https://www.htw-berlin.de/en/studies/study-organisation/re-registration/,snapshots_raw/f807088ead9df5b2.html,overview_navigation,low,overview_navigation-re-registration,"Anchor overview for re-registration topics, linking to exmatriculation, leave of absence, and related processes."
fdd2e3a12b6c5ecb,200,Semester ticket,https://www.htw-berlin.de/en/studies/study-organisation/semester-fee/semester-ticket/,snapshots_raw/fdd2e3a12b6c5ecb.html,fees_funding_rule,medium,fees_funding_rule-semester-ticket,"fees-related, confirm content"
aff9ca93cadf9628,200,Reimbursement,https://www.htw-berlin.de/en/studies/study-organisation/semester-fee/reimbursement/,snapshots_raw/aff9ca93cadf9628.html,fees_funding_rule,medium,fees_funding_rule-reimbursement,"fees-related, confirm content"
b7da1eaafe962e7b,200,Enrolment,https://www.htw-berlin.de/en/studies/applications/enrolment/,snapshots_raw/b7da1eaafe962e7b.html,application_process,medium,application_process-enrolment,"application page, confirm"
b8fbd340bc55cc21,200,Withdrawing from your study place,https://www.htw-berlin.de/en/studies/applications/admission-or-refusal/withdrawing-from-your-study-place/,snapshots_raw/b8fbd340bc55cc21.html,application_process,medium,application_process-withdrawing-from-your-study-place,"application page, confirm"
de8eb44948c2607a,200,Study organisation: navigating your studies,https://www.htw-berlin.de/en/studies/study-organisation/,snapshots_raw/de8eb44948c2607a.html,overview_navigation,low,overview_navigation-study-organisation,"Top-level anchor for all study organisation topics (registration, exams, funding, re-registration)."
a28738948c7407cf,200,Student Service Centre,https://www.htw-berlin.de/en/organisational-units/central-administrative-departments/student-services/student-service-centre/,snapshots_raw/a28738948c7407cf.html,overview_navigation,low,overview_navigation-student-service-centre,Main Student Service Centre overview. Key contact and routing page for student administration.
1d98c75878bf9fa1,200,Clearing process,https://www.htw-berlin.de/en/studies/applications/admission-or-refusal/clearing-process/,snapshots_raw/1d98c75878bf9fa1.html,application_process,low,application_process-clearing,Explains the clearing process after admission decisions. Frequently asked during late application phases.
340e58964fa7fa1e,200,Accepting your study place,https://www.htw-berlin.de/en/studies/applications/admission-or-refusal/accepting-your-study-place/,snapshots_raw/340e58964fa7fa1e.html,application_process,low,application_process-accepting-study-place,Critical post-admission step. High student query relevance.
a298f8931cb948f0,200,Admission or refusal,https://www.htw-berlin.de/en/studies/applications/admission-or-refusal/,snapshots_raw/a298f8931cb948f0.html,overview_navigation,low,overview_navigation-admission-or-refusal,Anchor page for admission outcomes and next steps.
71c706244c36a120,200,Application process for minors,https://www.htw-berlin.de/en/studies/applications/special-cases/application-process-for-minors/,snapshots_raw/71c706244c36a120.html,special_category,low,special_category-application-minors,Special application rules for underage applicants.
9bc2f65b23f7d59c,200,Re-enrolling after stopping your studies,https://www.htw-berlin.de/en/studies/applications/special-cases/re-enrolling-after-stopping-your-studies/,snapshots_raw/9bc2f65b23f7d59c.html,special_category,low,special_category-re-enrolling-after-stopping,Guidance for returning students. Non-standard but student-facing.
826fac90ba73fba4,200,Guest listeners and guest students,https://www.htw-berlin.de/en/studies/applications/special-cases/guest-listeners-and-guest-students/,snapshots_raw/826fac90ba73fba4.html,special_category,low,special_category-guest-students,Information for guest listeners and non-degree students.
ef767c614f963dc7,200,Studienkolleg (university preparatory course),https://www.htw-berlin.de/en/studies/applications/special-cases/studienkolleg-university-preparatory-course/,snapshots_raw/ef767c614f963dc7.html,special_category,low,special_category-studienkolleg,Preparatory course pathway. Very relevant for international applicants.
6fe8aaf975f9ae61,200,Preferential admission,https://www.htw-berlin.de/en/studies/applications/special-cases/preferential-admission/,snapshots_raw/6fe8aaf975f9ae61.html,application_route_rule,low,application_route_rule-preferential-admission,Rules governing preferential admission cases.
3b81ec0971aa68d4,200,Disadvantage compensation,https://www.htw-berlin.de/en/studies/applications/special-cases/disadvantage-compensation/,snapshots_raw/3b81ec0971aa68d4.html,accessibility_support,low,accessibility_support-disadvantage-compensation,Support and compensation rules for applicants with disadvantages.
605449aec04ec6bc,200,Hardship Case,https://www.htw-berlin.de/en/studies/applications/special-cases/hardship-case/,snapshots_raw/605449aec04ec6bc.html,special_category,low,special_category-hardship-case,Hardship case regulations. High sensitivity and relevance.
d08e0fc8e519ab39,200,Applying without a higher education entry qualification,https://www.htw-berlin.de/en/studies/applications/special-cases/applying-without-a-higher-education-entry-qualification/,snapshots_raw/d08e0fc8e519ab39.html,special_category,low,special_category-no-higher-education-entry,Alternative access routes to higher education.
a9fad6960d0d7fe6,200,Second degree programme,https://www.htw-berlin.de/en/studies/applications/special-cases/second-degree-programme/,snapshots_raw/a9fad6960d0d7fe6.html,special_category,low,special_category-second-degree,Rules for applying to a second degree programme.
f36595d23a3323b2,200,Changing study programme or university,https://www.htw-berlin.de/en/studies/applications/special-cases/changing-study-programme-or-university/,snapshots_raw/f36595d23a3323b2.html,overview_navigation,low,overview_navigation-changing-study-programme,Anchor page for programme or university change scenarios.
ce2a382b6d81a637,200,Special cases,https://www.htw-berlin.de/en/studies/applications/special-cases/,snapshots_raw/ce2a382b6d81a637.html,overview_navigation,low,overview_navigation-special-cases,Top-level overview of all special application cases.
cf9acc029f3811da,200,FAQ,https://www.htw-berlin.de/en/studies/applications/application-via-uni-assist/faq/,snapshots_raw/cf9acc029f3811da.html,faq_support,low,faq_support-uni-assist,FAQ for uni-assist applications. Very high query volume.
d45a72b0fab493bc,200,Changing study programme,https://www.htw-berlin.de/en/studies/applications/special-cases/changing-study-programme-or-university/changing-study-programme/,snapshots_raw/d45a72b0fab493bc.html,application_process,low,application_process-changing-study-programme,Process for changing study programmes.
6bff9a0a3d5f3164,200,Changing university,https://www.htw-berlin.de/en/studies/applications/special-cases/changing-study-programme-or-university/changing-university/,snapshots_raw/6bff9a0a3d5f3164.html,application_process,low,application_process-changing-university,Process for transferring from another university.
1ab914fb7fad65da,200,Required documents,https://www.htw-berlin.de/en/studies/applications/special-cases/changing-study-programme-or-university/required-documents/,snapshots_raw/1ab914fb7fad65da.html,application_route_rule,low,application_route_rule-changing-required-documents,Required documents for changing programme or university.
7544578be7c97923,200,TestAS,https://www.htw-berlin.de/en/studies/applications/application-via-uni-assist/testas/,snapshots_raw/7544578be7c97923.html,application_route_rule,low,application_route_rule-testas,TESTAS requirements for uni-assist applicants.
3f10f7a7846f482d,200,Visa and residence permit,https://www.htw-berlin.de/en/studies/applications/application-via-uni-assist/visa-and-residence-permit/,snapshots_raw/3f10f7a7846f482d.html,application_route_rule,low,application_route_rule-visa-residence-uni-assist,Visa and residence permit rules tied to uni-assist applications.
1a2fe9b120f79dab,200,Proof of German proficiency,https://www.htw-berlin.de/en/studies/applications/application-via-uni-assist/proof-of-german-proficiency/,snapshots_raw/1a2fe9b120f79dab.html,language_proof_rule,low,language_proof_rule-german-proficiency-uni-assist,German language proof requirements for uni-assist applicants.
84ca2f2a836b9588,200,Certificate assessment,https://www.htw-berlin.de/en/studies/applications/application-via-uni-assist/certificate-assessment/,snapshots_raw/84ca2f2a836b9588.html,application_process,low,application_process-certificate-assessment,Certificate and qualification assessment via uni-assist.
09c8bff2223da7d7,200,Application via uni-assist,https://www.htw-berlin.de/en/studies/applications/application-via-uni-assist/,snapshots_raw/09c8bff2223da7d7.html,overview_navigation,low,overview_navigation-application-uni-assist,Primary uni-assist application overview.
35bd8cb486f2b501,200,DSH Exam registration,https://www.htw-berlin.de/en/studies/applications/application-via-uni-assist/proof-of-german-proficiency/dsh-exam-registration/,snapshots_raw/35bd8cb486f2b501.html,application_process,low,application_process-dsh-registration,Registration process for the DSH exam.
7db432bddd5686e9,200,Master‚Äôs study programmes,https://www.htw-berlin.de/en/studies/applications/application-via-the-application-portal-of-htw-berlin/masters-study-programmes/,snapshots_raw/7db432bddd5686e9.html,application_process,low,application_process-htw-portal-masters,Application process for master’s programmes via HTW portal.
55d6d8ba4e12f7fe,200,Bachelor‚Äôs study programmes,https://www.htw-berlin.de/en/studies/applications/application-via-the-application-portal-of-htw-berlin/bachelors-study-programmes/,snapshots_raw/55d6d8ba4e12f7fe.html,application_process,low,application_process-htw-portal-bachelors,Application process for bachelor’s programmes via HTW portal.
bcc30b8a3aa4b525,200,Application via the application portal of HTW Berlin,https://www.htw-berlin.de/en/studies/applications/application-via-the-application-portal-of-htw-berlin/,snapshots_raw/bcc30b8a3aa4b525.html,overview_navigation,low,overview_navigation-htw-application-portal,Anchor overview for applications via HTW’s own portal.
3652e8b0e6f8a5dd,200,Voluntary academic assessment test,https://www.htw-berlin.de/en/studies/applications/admission-requirements/voluntary-academic-assessment-test/,snapshots_raw/3652e8b0e6f8a5dd.html,application_route_rule,low,application_route_rule-voluntary-academic-test,Information on voluntary academic assessment tests used in admission.
70028937db58f3a7,200,Applications with documents required in advance,https://www.htw-berlin.de/en/studies/applications/application-via-the-application-portal-of-htw-berlin/bachelors-study-programmes/applications-with-documents-required-in-advance/,snapshots_raw/70028937db58f3a7.html,application_route_rule,low,application_route_rule-documents-required-in-advance,Defines bachelor applications that require documents before submission.
f948da43df928f1f,200,Paperless applications,https://www.htw-berlin.de/en/studies/applications/application-via-the-application-portal-of-htw-berlin/bachelors-study-programmes/paperless-applications/,snapshots_raw/f948da43df928f1f.html,application_process,low,application_process-paperless-applications,Explains paperless application handling for bachelor programmes.
489e080d934646df,200,Self-assessments for study orientation,https://www.htw-berlin.de/en/studies/study-orientation/self-assessments-for-study-orientation/?no_cache=1,snapshots_raw/489e080d934646df.html,special_category,low,special_category-study-orientation-self-assessment,Self-assessment tools helping prospective students evaluate study suitability.
87458a06dd9ed4b0,200,Mandatory aptitude test,https://www.htw-berlin.de/en/studies/applications/admission-requirements/mandatory-aptitude-test/,snapshots_raw/87458a06dd9ed4b0.html,application_route_rule,low,application_route_rule-mandatory-aptitude-test,Mandatory aptitude tests required for specific study programmes.
ef0358888f84379f,200,Pre-study internship for Bachelor‚Äôs degree programmes,https://www.htw-berlin.de/en/studies/applications/admission-requirements/pre-study-internship-for-bachelors-degree-programmes/,snapshots_raw/ef0358888f84379f.html,application_route_rule,low,application_route_rule-pre-study-internship,Rules governing compulsory pre-study internships.
892461b085d8073e,200,Language Certificates,https://www.htw-berlin.de/en/studies/applications/admission-requirements/language-certificates/,snapshots_raw/892461b085d8073e.html,language_proof_rule,low,language_proof_rule-language-certificates-admission,Accepted language certificates for admission.
8f6662a03eb7c515,200,Numerus clausus,https://www.htw-berlin.de/en/studies/applications/admission-requirements/numerus-clausus/,snapshots_raw/8f6662a03eb7c515.html,application_route_rule,low,application_route_rule-numerus-clausus,Explains numerus clausus and selection thresholds.
2e475c13abe7c96c,200,Admission requirements,https://www.htw-berlin.de/en/studies/applications/admission-requirements/,snapshots_raw/2e475c13abe7c96c.html,overview_navigation,low,overview_navigation-admission-requirements,Anchor overview for all admission requirement rules.
5cc0b5cdcc079602,200,Application periods,https://www.htw-berlin.de/en/studies/applications/application-periods/,snapshots_raw/5cc0b5cdcc079602.html,deadline_rule,low,deadline_rule-application-periods,Official application periods and deadlines.
6759d7c823bcf9a2,200,FAQ,https://www.htw-berlin.de/en/studies/degree-programmes/advanced-masters-programmes/faq/,snapshots_raw/6759d7c823bcf9a2.html,faq_support,low,faq_support-advanced-masters,FAQ for advanced master’s programmes.
04c4b502c11bb71d,200,Advanced Master's programmes,https://www.htw-berlin.de/en/studies/degree-programmes/advanced-masters-programmes/,snapshots_raw/04c4b502c11bb71d.html,degree_program,low,degree_program-advanced-masters,Overview of advanced master’s degree programmes.
3b5597688653c132,200,Degree programmes,https://www.htw-berlin.de/en/studies/degree-programmes/,snapshots_raw/3b5597688653c132.html,overview_navigation,low,overview_navigation-degree-programmes,Primary entry point for browsing all degree programmes.
ef6b289394b4fd6c,200,General Student Advisory Service,https://www.htw-berlin.de/en/organisational-units/central-offices/centre-for-student-advisory-career-services/general-student-advisory-service/,snapshots_raw/ef6b289394b4fd6c.html,special_category,low,special_category-general-student-advisory,General student advisory service information.
f088cd06ae7d74b8,200,Student Services,https://www.htw-berlin.de/en/organisational-units/central-administrative-departments/student-services/?no_cache=1,snapshots_raw/f088cd06ae7d74b8.html,overview_navigation,low,overview_navigation-student-services,Overview of student services departments.
443e98022e98002c,200,Living in Berlin,https://www.htw-berlin.de/en/studies/study-organisation/financing-your-studies/living-in-berlin/,snapshots_raw/443e98022e98002c.html,fees_funding_rule,low,fees_funding_rule-living-in-berlin,Cost of living and financial considerations for studying in Berlin.
4a714c3a9277fc9a,200,Semester fee,https://www.htw-berlin.de/en/studies/study-organisation/semester-fee/,snapshots_raw/4a714c3a9277fc9a.html,fees_funding_rule,low,fees_funding_rule-semester-fee,Semester fee structure and payment details.
5abc6526b358455c,200,Academic calendar: winter semester 2025/26,https://www.htw-berlin.de/en/studies/study-organisation/academic-calendar/,snapshots_raw/5abc6526b358455c.html,deadline_rule,low,deadline_rule-academic-calendar,Academic calendar with semester timelines and key dates.
27097d7e780825d5,200,Proof of English proficiency,https://www.htw-berlin.de/en/studies/applications/application-via-uni-assist/proof-of-english-proficiency/,snapshots_raw/27097d7e780825d5.html,language_proof_rule,low,language_proof_rule-english-proficiency-uni-assist,English language requirements for uni-assist applicants.
656cfad51ffdc76e,200,Applications,https://www.htw-berlin.de/en/studies/applications/,snapshots_raw/656cfad51ffdc76e.html,overview_navigation,low,overview_navigation-applications,Top-level applications entry point.
600580bd5e2d2d69,200,Degree programmes,https://www.htw-berlin.de/en/studies/degree-programmes/?no_cache=1,snapshots_raw/600580bd5e2d2d69.html,overview_navigation,low,overview_navigation-degree-programmes,Same content as main degree programmes overview (cache-bypassed). Do not duplicate in KB.
151765db084e719b,200,Degree programmes,https://www.htw-berlin.de/en/studies/degree-programmes/?fachrichtung=&certificate=2&semester=1&kind=&language=,snapshots_raw/151765db084e719b.html,overview_navigation,low,overview_navigation-degree-programmes-filtered-masters,"Filtered degree programme listing. Technically derived view, not canonical."
ed6b12ded7a871f0,200,Master,https://www.htw-berlin.de/en/studies/applications/master/,snapshots_raw/ed6b12ded7a871f0.html,overview_navigation,low,overview_navigation-applications-masters,Master’s application overview.
65daeb997b403133,200,Degree programmes,https://www.htw-berlin.de/en/studies/degree-programmes/?fachrichtung=&certificate=1&semester=1&kind=&language=,snapshots_raw/65daeb997b403133.html,overview_navigation,low,overview_navigation-degree-programmes-filtered-bachelors,Filtered bachelor programme listing. Not a standalone content page.
f4585791ac8a0ef4,200,Bachelor,https://www.htw-berlin.de/en/studies/applications/bachelor/,snapshots_raw/f4585791ac8a0ef4.html,overview_navigation,low,overview_navigation-applications-bachelors,Bachelor’s application overview.
b0319578de593a7e,200,Students,https://www.htw-berlin.de/en/students/,snapshots_raw/b0319578de593a7e.html,overview_navigation,low,overview_navigation-current-students,Landing page for current students.
0d51de9b03970ce5,200,Prospective students,https://www.htw-berlin.de/en/prospective-students/,snapshots_raw/0d51de9b03970ce5.html,overview_navigation,low,overview_navigation-prospective-students,Landing page for prospective students.
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
f3e4d14e94ba71b5,200,"HTW Berlin - University of Applied Sciences - studies, research, further education",,snapshots_raw/f3e4d14e94ba71b5.html,,,,
